Price,Build Year,Facades,Habitable Surface,Land Surface,Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen Type,Furnished,Fireplace Count,Terrace,Terrace Surface,Garden Surface,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Sea view,Parking count inside,Parking count outside,Municipality,Province
559500,2023,3.0,115.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,,1,56.0,,False,AS_NEW,37.0,,,,,,BRAINE-L'ALLEUD,WAALS-BRABANT
680000,2023,3.0,143.0,,APARTMENT,3.0,3.0,2.0,8.0,,HYPER_EQUIPPED,0,,1,36.0,,False,AS_NEW,34.0,,,,,,BRAINE-L'ALLEUD,WAALS-BRABANT
699000,2023,3.0,149.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,,1,41.0,,False,AS_NEW,49.0,,,,,,BRAINE-L'ALLEUD,WAALS-BRABANT
285000,1875,4.0,204.0,1264.0,HOUSE,3.0,1.0,1.0,5.0,12.0,NOT_INSTALLED,0,,0,,1154.0,False,TO_BE_DONE_UP,17.0,C,223.0,,,,VILLERS-LA-VILLE,WAALS-BRABANT
285000,2004,,80.0,,APARTMENT,2.0,1.0,1.0,4.0,9.0,HYPER_EQUIPPED,0,,1,,,False,AS_NEW,30.0,B,125.0,,,,VILVOORDE,VLAAMS-BRABANT
285000,1918,2.0,143.0,839.0,HOUSE,5.0,1.0,2.0,8.0,15.0,INSTALLED,0,,1,88.0,500.0,False,GOOD,15.0,E,350.0,,,,NEUPRÉ,LUIK
285000,,,,117.0,HOUSE,3.0,,,3.0,,,0,,0,,,,,,A+,20.0,,,,MOESKROEN,HENEGOUWEN
305000,,,,144.0,HOUSE,3.0,,,3.0,,,0,,0,,,,,,A+,20.0,,,,MOESKROEN,HENEGOUWEN
330000,,,,137.0,HOUSE,3.0,,,3.0,,,0,,0,,,,,,A+,20.0,,,,MOESKROEN,HENEGOUWEN
345000,,,,141.0,HOUSE,3.0,,,3.0,,,0,,0,,,,,,A+,20.0,,,,MOESKROEN,HENEGOUWEN
360000,,,,162.0,HOUSE,4.0,,,4.0,,,0,,0,,,,,,A+,20.0,,,,MOESKROEN,HENEGOUWEN
285000,1963,,68.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,1,,1,,,,GOOD,,B,116.0,,,,BLANKENBERGE,WEST-VLAANDEREN
285000,1987,2.0,72.0,,APARTMENT,2.0,1.0,2.0,5.0,,SEMI_EQUIPPED,1,,1,,,,GOOD,,B,122.0,,,,BLANKENBERGE,WEST-VLAANDEREN
285000,2022,4.0,93.0,,APARTMENT,2.0,1.0,,3.0,,INSTALLED,0,-1.0,0,,78.0,,,41.0,,,,2.0,1.0,STEKENE,OOST-VLAANDEREN
285000,1998,,128.0,,APARTMENT,3.0,1.0,1.0,5.0,13.0,INSTALLED,0,,1,,,False,GOOD,37.0,A,95.0,,1.0,1.0,AALST,OOST-VLAANDEREN
285000,1915,2.0,339.0,160.0,HOUSE,5.0,2.0,2.0,9.0,12.0,INSTALLED,0,,0,,,False,TO_BE_DONE_UP,23.0,E,415.0,,1.0,,RONSE,OOST-VLAANDEREN
286000,,2.0,139.0,529.0,HOUSE,3.0,1.0,,4.0,,SEMI_EQUIPPED,0,-1.0,0,,,,,,A+,36.0,,,,RUMES,HENEGOUWEN
287000,,3.0,160.0,543.0,HOUSE,3.0,1.0,,4.0,,SEMI_EQUIPPED,0,-1.0,0,,,,,,A,56.0,,,,RUMES,HENEGOUWEN
294000,,3.0,160.0,584.0,HOUSE,3.0,1.0,,4.0,,SEMI_EQUIPPED,0,-1.0,0,,,,,,A,50.0,,,,RUMES,HENEGOUWEN
297000,,3.0,171.0,596.0,HOUSE,3.0,1.0,,4.0,,SEMI_EQUIPPED,0,-1.0,0,,,,,,A,60.0,,,,RUMES,HENEGOUWEN
298000,,3.0,173.0,545.0,HOUSE,3.0,1.0,,4.0,,SEMI_EQUIPPED,0,-1.0,0,,,,,,A+,45.0,,,,RUMES,HENEGOUWEN
308000,,3.0,164.0,773.0,HOUSE,3.0,1.0,,4.0,,SEMI_EQUIPPED,0,-1.0,0,,,,,,A,62.0,,,,RUMES,HENEGOUWEN
286033,2022,2.0,77.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,19.0,,False,AS_NEW,34.0,B,59.0,,,1.0,SINT-GILLIS,BRUSSEL
328858,2022,2.0,94.0,,APARTMENT,2.0,2.0,1.0,5.0,,USA_HYPER_EQUIPPED,0,,1,15.0,,False,AS_NEW,36.0,B,55.0,,,1.0,SINT-GILLIS,BRUSSEL
329042,2022,2.0,93.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,34.0,A,45.0,,,1.0,SINT-GILLIS,BRUSSEL
329042,2022,2.0,92.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,34.0,A,45.0,,,1.0,SINT-GILLIS,BRUSSEL
329063,2022,2.0,93.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,33.0,A,45.0,,1.0,1.0,SINT-GILLIS,BRUSSEL
329081,2022,2.0,92.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,34.0,A,45.0,,,1.0,SINT-GILLIS,BRUSSEL
329081,2022,2.0,92.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,33.0,A,45.0,,,1.0,SINT-GILLIS,BRUSSEL
333550,2022,2.0,94.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,26.0,,False,AS_NEW,36.0,B,51.0,,,1.0,SINT-GILLIS,BRUSSEL
286033,2022,2.0,77.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,19.0,,False,AS_NEW,34.0,B,59.0,,,1.0,VORST,BRUSSEL
328858,2022,2.0,94.0,,APARTMENT,2.0,2.0,1.0,5.0,,USA_HYPER_EQUIPPED,0,,1,15.0,,False,AS_NEW,36.0,B,55.0,,,1.0,VORST,BRUSSEL
329042,2022,2.0,93.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,34.0,A,45.0,,,1.0,VORST,BRUSSEL
329042,2022,2.0,92.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,34.0,A,45.0,,,1.0,VORST,BRUSSEL
329063,2022,2.0,93.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,33.0,A,45.0,,1.0,1.0,VORST,BRUSSEL
329081,2022,2.0,92.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,33.0,A,45.0,,,1.0,VORST,BRUSSEL
329081,2022,2.0,92.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,13.0,,False,AS_NEW,34.0,A,45.0,,,1.0,VORST,BRUSSEL
333550,2022,2.0,94.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,26.0,,False,AS_NEW,36.0,B,51.0,,,1.0,VORST,BRUSSEL
287950,,,99.0,,APARTMENT,3.0,1.0,1.0,5.0,,,0,,1,13.0,65.0,,GOOD,,A,67.0,,,,STADEN,WEST-VLAANDEREN
291375,,,88.0,,APARTMENT,3.0,1.0,1.0,5.0,,,0,,1,15.0,,,GOOD,,A+,-6.0,,,,STADEN,WEST-VLAANDEREN
299000,,,117.0,,APARTMENT,3.0,1.0,1.0,5.0,,,0,,1,10.0,,,GOOD,,A,14.0,,,,STADEN,WEST-VLAANDEREN
307597,,,103.0,,APARTMENT,3.0,1.0,1.0,5.0,,,0,,1,13.0,65.0,,GOOD,,A,67.0,,,,STADEN,WEST-VLAANDEREN
313950,,,116.0,,APARTMENT,3.0,1.0,1.0,5.0,,,0,,1,10.0,,,GOOD,,A,18.0,,,,STADEN,WEST-VLAANDEREN
289000,2024,2.0,93.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_SEMI_EQUIPPED,0,,1,6.0,,False,AS_NEW,30.0,B,50.0,,5.0,15.0,BRUSSEL,BRUSSEL
292000,2024,2.0,86.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_SEMI_EQUIPPED,0,,1,6.0,,False,AS_NEW,33.0,B,50.0,,5.0,15.0,BRUSSEL,BRUSSEL
294000,2024,2.0,87.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_SEMI_EQUIPPED,0,,1,6.0,,False,AS_NEW,33.0,B,50.0,,5.0,15.0,BRUSSEL,BRUSSEL
294000,2024,2.0,91.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_SEMI_EQUIPPED,0,,1,14.0,27.0,False,AS_NEW,30.0,B,50.0,,5.0,15.0,BRUSSEL,BRUSSEL
298000,2024,2.0,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_SEMI_EQUIPPED,0,,1,14.0,35.0,False,AS_NEW,30.0,B,50.0,,5.0,15.0,BRUSSEL,BRUSSEL
299000,2024,2.0,91.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_SEMI_EQUIPPED,0,,1,14.0,62.0,False,AS_NEW,30.0,B,50.0,,5.0,15.0,BRUSSEL,BRUSSEL
289000,2017,2.0,105.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,6.0,,,GOOD,38.0,B,68.0,,1.0,,ANDERLECHT,BRUSSEL
289000,2021,2.0,119.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,9.0,,,,22.0,,,,,,VORSELAAR,ANTWERPEN
289000,2023,2.0,81.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,15.0,,,,,,,,,,MOL,ANTWERPEN
309000,2023,2.0,101.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,10.0,,,,,,,,,,MOL,ANTWERPEN
331000,2023,2.0,114.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,34.0,,,,,,,,,,MOL,ANTWERPEN
289000,2012,2.0,98.0,,APARTMENT,2.0,1.0,1.0,4.0,8.0,INSTALLED,0,-1.0,1,9.0,,,GOOD,23.0,B,116.0,,,1.0,BORNEM,ANTWERPEN
289000,1918,2.0,171.0,145.0,HOUSE,4.0,2.0,2.0,8.0,14.0,HYPER_EQUIPPED,0,,1,14.0,62.0,False,JUST_RENOVATED,16.0,B,157.0,,,,ANS,LUIK
1500000,,4.0,,9038.0,HOUSE,3.0,,,3.0,,SEMI_EQUIPPED,0,-1.0,0,,,,TO_RENOVATE,,,,,,,NAZARETH,OOST-VLAANDEREN
250000,1899,4.0,115.0,316.0,HOUSE,3.0,1.0,2.0,6.0,9.0,SEMI_EQUIPPED,0,1.0,1,23.0,,,JUST_RENOVATED,20.0,D,331.0,,1.0,1.0,JEMEPPE-SUR-SAMBRE,NAMEN
1100000,1976,2.0,350.0,,APARTMENT,3.0,2.0,3.0,8.0,,INSTALLED,0,-1.0,1,15.0,,,GOOD,,B,111.0,,1.0,,ANTWERPEN,ANTWERPEN
460000,1899,4.0,101.0,4515.0,HOUSE,2.0,,,2.0,,,0,,0,,,False,,,F,1139.0,,,,EVERGEM,OOST-VLAANDEREN
460000,1899,4.0,101.0,4515.0,HOUSE,2.0,,,2.0,,,0,,0,,,False,,,F,1139.0,,,,EVERGEM,OOST-VLAANDEREN
238000,,,100.0,,APARTMENT,2.0,,,2.0,,INSTALLED,0,-1.0,0,,,,,,C,261.0,,,,ANZEGEM,WEST-VLAANDEREN
289000,1850,2.0,267.0,366.0,HOUSE,5.0,3.0,3.0,11.0,26.0,INSTALLED,0,,1,35.0,90.0,False,GOOD,53.0,F,494.0,,,2.0,BLÉGNY,LUIK
289000,1850,2.0,267.0,366.0,HOUSE,5.0,3.0,3.0,11.0,26.0,INSTALLED,0,,1,35.0,90.0,False,GOOD,53.0,F,494.0,,,2.0,BLÉGNY,LUIK
289000,2008,,73.0,,APARTMENT,1.0,1.0,2.0,4.0,,INSTALLED,0,,0,,,,GOOD,,B,111.0,,,,DE HAAN,WEST-VLAANDEREN
289000,1977,,91.0,,APARTMENT,2.0,1.0,1.0,4.0,1.0,HYPER_EQUIPPED,0,,1,,,False,AS_NEW,34.0,C,202.0,,1.0,,AALST,OOST-VLAANDEREN
290000,1956,2.0,75.0,,APARTMENT,1.0,1.0,1.0,3.0,9.0,HYPER_EQUIPPED,0,,1,14.0,70.0,False,GOOD,24.0,G,508.0,,,,SCHAARBEEK,BRUSSEL
290000,2023,4.0,82.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,6.0,,False,,40.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
295000,2023,4.0,82.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,6.0,,False,,40.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
300000,2023,4.0,83.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,6.0,,False,,40.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
335000,2023,4.0,90.0,,APARTMENT,2.0,1.0,2.0,5.0,,USA_HYPER_EQUIPPED,0,,1,10.0,,False,,36.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
340000,2023,4.0,100.0,,APARTMENT,2.0,1.0,2.0,5.0,,USA_HYPER_EQUIPPED,0,,1,9.0,,False,,37.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
365000,2023,4.0,100.0,,APARTMENT,2.0,1.0,2.0,5.0,,USA_HYPER_EQUIPPED,0,,1,10.0,,False,,37.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
380000,2023,4.0,104.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,26.0,34.0,False,,46.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
390000,2023,4.0,96.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,10.0,,False,,35.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
430000,2023,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,USA_HYPER_EQUIPPED,0,,1,14.0,,False,,44.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
435000,2023,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,USA_HYPER_EQUIPPED,0,,1,14.0,,False,,44.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
460000,2023,4.0,103.0,,APARTMENT,2.0,2.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,19.0,,False,,35.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
559500,2023,4.0,115.0,,APARTMENT,2.0,2.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,56.0,,False,,37.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
699000,2023,4.0,149.0,,APARTMENT,3.0,2.0,2.0,7.0,,USA_HYPER_EQUIPPED,0,,1,41.0,,False,,48.0,B,93.0,,,124.0,BRAINE-L'ALLEUD,WAALS-BRABANT
290000,2023,2.0,69.0,,APARTMENT,1.0,1.0,1.0,3.0,,INSTALLED,0,,1,15.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
310000,2023,2.0,69.0,,APARTMENT,1.0,1.0,1.0,3.0,,INSTALLED,0,,1,15.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
377500,2023,2.0,91.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,14.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
575000,2023,2.0,81.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,58.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
655000,2023,2.0,99.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,63.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
685000,2023,2.0,147.0,,APARTMENT,3.0,1.0,1.0,5.0,,INSTALLED,0,,1,27.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
795000,2023,2.0,170.0,,APARTMENT,3.0,2.0,1.0,6.0,,INSTALLED,0,,1,36.0,,False,AS_NEW,,,,,,,KOKSIJDE,WEST-VLAANDEREN
290000,2004,2.0,103.0,,APARTMENT,2.0,1.0,1.0,4.0,7.0,USA_INSTALLED,0,,1,5.0,,,GOOD,31.0,B,114.0,,1.0,,LOKEREN,OOST-VLAANDEREN
294000,1965,2.0,85.0,,APARTMENT,1.0,1.0,1.0,3.0,11.0,INSTALLED,0,,1,5.0,,,JUST_RENOVATED,36.0,C,244.0,,1.0,,ANTWERPEN,ANTWERPEN
294725,2021,2.0,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,10.0,,,,,,,,,,DIEPENBEEK,LIMBURG
302613,2021,2.0,98.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,10.0,,,,,,,,,,DIEPENBEEK,LIMBURG
489260,2021,2.0,157.0,,APARTMENT,3.0,1.0,1.0,5.0,,INSTALLED,0,-1.0,1,20.0,,,,,,,,,,DIEPENBEEK,LIMBURG
295000,1968,2.0,83.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,0,,,False,GOOD,,G,594.0,,,,ETTERBEEK,BRUSSEL
295000,2001,2.0,70.0,,APARTMENT,1.0,1.0,1.0,3.0,4.0,INSTALLED,0,,1,13.0,,False,AS_NEW,27.0,E,256.0,,,,SINT-PIETERS-WOLUWE,BRUSSEL
295000,2013,2.0,90.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,-1.0,1,6.0,,,AS_NEW,30.0,A,50.0,,1.0,,NIVELLES,WAALS-BRABANT
295000,2022,,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,5.0,,,GOOD,35.0,,,,,,MACHELEN,VLAAMS-BRABANT
312500,2022,,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,36.0,64.0,,GOOD,35.0,,,,,,MACHELEN,VLAAMS-BRABANT
317500,2022,,96.0,,APARTMENT,2.0,1.0,2.0,5.0,6.0,INSTALLED,0,,1,64.0,63.0,,GOOD,27.0,,,,,,MACHELEN,VLAAMS-BRABANT
295000,2023,2.0,96.0,,APARTMENT,3.0,,,3.0,,INSTALLED,0,-1.0,1,14.0,,,,,,,,,,BERLAAR,ANTWERPEN
320000,2023,2.0,104.0,,APARTMENT,3.0,,,3.0,,INSTALLED,0,-1.0,0,,140.0,,,,,,,,,BERLAAR,ANTWERPEN
295000,1963,3.0,86.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,13.0,,,JUST_RENOVATED,45.0,B,180.0,,,,ANTWERPEN,ANTWERPEN
295000,2012,,91.0,,APARTMENT,2.0,1.0,2.0,5.0,,INSTALLED,0,-1.0,1,7.0,,,GOOD,31.0,A,72.0,,,,WILLEBROEK,ANTWERPEN
295000,2012,2.0,130.0,,APARTMENT,3.0,1.0,1.0,5.0,,INSTALLED,0,,1,80.0,,False,AS_NEW,,A,84.0,,,2.0,VERVIERS,LUIK
295000,1975,2.0,100.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,2.0,,False,AS_NEW,,B,111.0,,,,OOSTENDE,WEST-VLAANDEREN
296440,2022,,93.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,,,,,,,,,,,SCHERPENHEUVEL-ZICHEM,VLAAMS-BRABANT
307098,2022,,103.0,,APARTMENT,3.0,1.0,1.0,5.0,,INSTALLED,0,-1.0,1,,,,,,,,,,,SCHERPENHEUVEL-ZICHEM,VLAAMS-BRABANT
322608,2022,,113.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,-1.0,1,,,,,,,,,,,SCHERPENHEUVEL-ZICHEM,VLAAMS-BRABANT
297000,2023,2.0,91.0,,APARTMENT,1.0,1.0,1.0,3.0,7.0,USA_HYPER_EQUIPPED,0,,1,25.0,,False,AS_NEW,30.0,C,108.0,,1.0,122.0,EVERE,BRUSSEL
322000,2023,2.0,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,29.0,,False,AS_NEW,31.0,C,108.0,,,122.0,EVERE,BRUSSEL
344000,2023,2.0,89.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,3.0,,False,AS_NEW,39.0,C,108.0,,,122.0,EVERE,BRUSSEL
347000,2023,2.0,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,11.0,,False,AS_NEW,32.0,C,108.0,,,122.0,EVERE,BRUSSEL
362000,2023,2.0,94.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,16.0,,False,AS_NEW,31.0,C,108.0,,,122.0,EVERE,BRUSSEL
462000,2023,2.0,124.0,,APARTMENT,3.0,1.0,1.0,5.0,,USA_HYPER_EQUIPPED,0,,1,17.0,,False,AS_NEW,38.0,C,108.0,,1.0,122.0,EVERE,BRUSSEL
297000,2022,,91.0,,APARTMENT,1.0,1.0,1.0,3.0,,,0,,1,25.0,,,GOOD,36.0,,,,,,EVERE,BRUSSEL
322000,2022,,96.0,,APARTMENT,1.0,1.0,1.0,3.0,,,0,,1,28.0,,,GOOD,31.0,,,,,,EVERE,BRUSSEL
332000,2022,,96.0,,APARTMENT,2.0,1.0,1.0,4.0,,,0,,1,10.0,,,GOOD,31.0,,,,,,EVERE,BRUSSEL
337000,2022,,90.0,,APARTMENT,2.0,1.0,1.0,4.0,,,0,,1,3.0,,,GOOD,37.0,,,,,,EVERE,BRUSSEL
342000,2022,,94.0,,APARTMENT,2.0,1.0,1.0,4.0,,,0,,1,16.0,,,GOOD,31.0,,,,,,EVERE,BRUSSEL
462000,2022,,125.0,,APARTMENT,3.0,1.0,2.0,6.0,7.0,,0,,1,17.0,,,GOOD,38.0,,,,,,EVERE,BRUSSEL
297000,1989,2.0,75.0,,APARTMENT,2.0,1.0,1.0,4.0,6.0,SEMI_EQUIPPED,0,-1.0,1,,,,TO_BE_DONE_UP,,C,253.0,,1.0,,WILLEBROEK,ANTWERPEN
298000,1961,2.0,72.0,,APARTMENT,2.0,1.0,1.0,4.0,,INSTALLED,0,,1,2.0,,False,GOOD,25.0,E,245.0,,,,SINT-LAMBRECHTS-WOLUWE,BRUSSEL
298000,,,83.0,,APARTMENT,1.0,,1.0,2.0,,HYPER_EQUIPPED,0,,1,10.0,,,,40.0,B,114.0,,,2.0,WAVRE,WAALS-BRABANT
299000,2012,3.0,85.0,,APARTMENT,2.0,1.0,1.0,4.0,8.0,USA_INSTALLED,0,,1,12.0,,False,AS_NEW,27.0,E,227.0,,,1.0,BRUSSEL,BRUSSEL
299000,2012,3.0,85.0,,APARTMENT,2.0,1.0,1.0,4.0,8.0,USA_INSTALLED,0,,1,12.0,,False,AS_NEW,27.0,E,227.0,,,1.0,SINT-JANS-MOLENBEEK,BRUSSEL
299000,1996,2.0,123.0,,APARTMENT,3.0,1.0,2.0,6.0,8.0,HYPER_EQUIPPED,0,,1,7.0,,False,TO_BE_DONE_UP,35.0,F,303.0,,1.0,,EVERE,BRUSSEL
299000,2022,,96.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,0,,,False,AS_NEW,40.0,C,118.0,,,4.0,UKKEL,BRUSSEL
450000,2022,,125.0,,APARTMENT,2.0,2.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,25.0,,False,AS_NEW,40.0,C,111.0,,,4.0,UKKEL,BRUSSEL
299000,1962,4.0,80.0,,APARTMENT,2.0,1.0,1.0,4.0,10.0,HYPER_EQUIPPED,0,,1,10.0,,False,GOOD,29.0,D,155.0,,,,VORST,BRUSSEL
289000,1968,4.0,220.0,465.0,HOUSE,4.0,1.0,1.0,6.0,,INSTALLED,0,,1,5.0,465.0,False,GOOD,35.0,,,,1.0,1.0,OUPEYE,LUIK
259000,,3.0,120.0,1839.0,HOUSE,4.0,1.0,1.0,6.0,11.0,USA_INSTALLED,0,,1,,1741.0,,GOOD,28.0,E,381.0,,1.0,4.0,CHAUDFONTAINE,LUIK
625000,2010,2.0,145.0,,APARTMENT,2.0,1.0,2.0,5.0,11.0,INSTALLED,0,-1.0,1,12.0,,,,,A,99.0,,1.0,2.0,MECHELEN,ANTWERPEN
1959000,1905,4.0,422.0,2870.0,HOUSE,5.0,3.0,,8.0,,NOT_INSTALLED,0,1.0,1,,,,,,G,576.0,,1.0,,UKKEL,BRUSSEL
375000,,2.0,130.0,80.0,HOUSE,4.0,1.0,2.0,7.0,,,0,,0,,,,GOOD,,B,190.0,,,,GENT,OOST-VLAANDEREN
279000,1970,,82.0,,APARTMENT,2.0,1.0,2.0,5.0,8.0,,0,,1,8.0,,,,28.0,B,169.0,,1.0,,NAMUR,NAMEN
399000,,2.0,150.0,10495.0,HOUSE,4.0,,,4.0,,,0,,0,,,,,,,,,,,WUUSTWEZEL,ANTWERPEN
399000,,2.0,156.0,10495.0,HOUSE,4.0,1.0,,5.0,,,0,,0,,,,,,,,,,,WUUSTWEZEL,ANTWERPEN
410000,,3.0,160.0,10495.0,HOUSE,4.0,1.0,,5.0,,,0,,0,,,,,,,,,,,WUUSTWEZEL,ANTWERPEN
410000,,3.0,160.0,10495.0,HOUSE,4.0,,,4.0,,,0,,0,,,,,,,,,,,WUUSTWEZEL,ANTWERPEN
299950,2024,3.0,115.0,648.0,HOUSE,3.0,1.0,2.0,6.0,,SEMI_EQUIPPED,0,-1.0,1,,,,,32.0,,,,,1.0,LESSINES,HENEGOUWEN
170000,2021,3.0,90.0,90.0,HOUSE,2.0,1.0,1.0,4.0,15.0,INSTALLED,0,,1,50.0,,False,TO_RENOVATE,17.0,E,392.0,,1.0,,CHARLEROI,HENEGOUWEN
249000,,2.0,88.0,,APARTMENT,2.0,1.0,1.0,4.0,6.0,HYPER_EQUIPPED,0,,1,,,,AS_NEW,30.0,C,122.0,,10.0,,ANDERLECHT,BRUSSEL
825000,2025,4.0,291.0,937.0,HOUSE,4.0,1.0,3.0,8.0,,HYPER_EQUIPPED,0,,1,1.0,1.0,False,,,A++,,,2.0,2.0,BRASSCHAAT,ANTWERPEN
825000,2025,4.0,763.0,763.0,HOUSE,4.0,1.0,3.0,8.0,,HYPER_EQUIPPED,0,,1,1.0,1.0,False,,,,,,2.0,2.0,BRASSCHAAT,ANTWERPEN
830000,2025,4.0,286.0,1009.0,HOUSE,4.0,1.0,3.0,8.0,,HYPER_EQUIPPED,0,,1,1.0,1.0,False,,,A++,,,2.0,2.0,BRASSCHAAT,ANTWERPEN
