ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count,Municipality,Province 
10584132,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,459000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584127,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,465000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584128,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,467000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584123,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,471000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584124,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,472000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584119,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,477000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584120,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,479000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584117,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,482000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10584111,Brussel,1000,2025.0,4.0,110.0,,APARTMENT,APARTMENT,484000,NORMAL_SALE,2.0,2.0,,4.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11157589,ANDERLECHT,1070,1918.0,2.0,68.0,,APARTMENT,APARTMENT,199000,NORMAL_SALE,1.0,,1.0,2.0,True,10.0,USA_SEMI_EQUIPPED,False,False,,False,,,True,108.0,,False,TO_RENOVATE,12.0,E,267.0,0,False,BUY_REGULAR,GAS,,,,,,,,ANDERLECHT,BRUSSEL
11157587,Blankenberge,8370,1965.0,2.0,,156.0,HOUSE,HOUSE,239000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,,INSTALLED,True,False,,True,,,False,,,False,TO_RENOVATE,,E,451.0,597,False,BUY_REGULAR,GAS,,,,,,,,BLANKENBERGE,WEST-VLAANDEREN
11157586,Mechelen,2800,1950.0,2.0,137.0,115.0,HOUSE,HOUSE,315000,NORMAL_SALE,3.0,2.0,,5.0,True,,SEMI_EQUIPPED,False,False,,False,,,False,,,False,GOOD,,C,283.0,692,False,BUY_REGULAR,GAS,,,,,,,,MECHELEN,ANTWERPEN
11108287,Asse,1730,2023.0,2.0,81.0,,APARTMENT,APARTMENT,279500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108276,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,292500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108278,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,292500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108275,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,294500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108277,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,294500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108281,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,297500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108283,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,297500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108284,Asse,1730,2023.0,2.0,86.0,,APARTMENT,APARTMENT,299500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108280,Asse,1730,2023.0,2.0,93.0,,APARTMENT,APARTMENT,314500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,9.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108279,Asse,1730,2023.0,2.0,103.0,,APARTMENT,APARTMENT,324500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11108285,Asse,1730,2023.0,2.0,103.0,,APARTMENT,APARTMENT,329500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,,ASSE,VLAAMS-BRABANT
11054513,Etterbeek,1040,2000.0,,50.0,,APARTMENT,APARTMENT,280000,NORMAL_SALE,1.0,,1.0,2.0,True,,SEMI_EQUIPPED,False,False,,True,6.0,,False,,,False,GOOD,12.0,F,335.0,991,False,BUY_REGULAR,ELECTRIC,,,,,1.0,,,ETTERBEEK,BRUSSEL
11101145,Geer,4250,2000.0,4.0,135.0,,APARTMENT,APARTMENT,280000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,11.0,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,GOOD,40.0,E,415.0,780,False,BUY_REGULAR,ELECTRIC,,,,,1.0,1.0,,GEER,LUIK
11094273,Neufchateau,6840,2024.0,2.0,127.0,350.0,HOUSE,HOUSE,280000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,,False,False,,True,,,False,,,False,AS_NEW,,A,68.0,0,False,BUY_REGULAR,,,,,,1.0,2.0,,NEUFCHÂTEAU,LUXEMBURG
11094274,Neufchateau,6840,2021.0,3.0,129.0,720.0,HOUSE,HOUSE,305000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,NOT_INSTALLED,False,False,,True,20.0,,False,,,False,AS_NEW,,A,74.0,0,False,BUY_REGULAR,,,,,,1.0,2.0,,NEUFCHÂTEAU,LUXEMBURG
11094272,Neufchateau,6840,2021.0,3.0,130.0,600.0,HOUSE,HOUSE,309000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,NOT_INSTALLED,False,False,,True,20.0,,False,,,False,AS_NEW,,A,73.0,0,False,BUY_REGULAR,,,,,,1.0,2.0,,NEUFCHÂTEAU,LUXEMBURG
11094276,Neufchateau,6840,2021.0,3.0,133.0,730.0,HOUSE,HOUSE,315000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,NOT_INSTALLED,False,False,,True,20.0,,False,,,False,AS_NEW,,A,73.0,0,False,BUY_REGULAR,,,,,,1.0,2.0,,NEUFCHÂTEAU,LUXEMBURG
9485213,Oostende,8400,,,59.0,,APARTMENT,APARTMENT,280000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,14.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485218,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,285000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485216,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,290000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,26.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485220,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,290000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485215,Oostende,8400,,,59.0,,APARTMENT,APARTMENT,300000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,18.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485224,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,305000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485217,Oostende,8400,,,59.0,,APARTMENT,APARTMENT,310000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,18.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485219,Oostende,8400,,,59.0,,APARTMENT,APARTMENT,315000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,18.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485227,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,320000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485223,Oostende,8400,,,59.0,,APARTMENT,APARTMENT,325000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,18.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485229,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,335000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485230,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,340000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485358,Oostende,8400,,,88.0,,APARTMENT,APARTMENT,360000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,34.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485236,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,370000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485237,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,375000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485361,Oostende,8400,,,95.0,,APARTMENT,APARTMENT,380000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485239,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,385000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485240,Oostende,8400,,,57.0,,APARTMENT,APARTMENT,390000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,16.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485364,Oostende,8400,,,95.0,,APARTMENT,APARTMENT,400000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485368,Oostende,8400,,,90.0,,APARTMENT,APARTMENT,405000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,36.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485359,Oostende,8400,,,99.0,,APARTMENT,APARTMENT,415000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,27.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485360,Oostende,8400,,,96.0,,APARTMENT,APARTMENT,415000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,27.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485371,Oostende,8400,,,95.0,,APARTMENT,APARTMENT,415000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485363,Oostende,8400,,,96.0,,APARTMENT,APARTMENT,420000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,20.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485375,Oostende,8400,,,95.0,,APARTMENT,APARTMENT,425000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485376,Oostende,8400,,,90.0,,APARTMENT,APARTMENT,430000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,36.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485370,Oostende,8400,,,96.0,,APARTMENT,APARTMENT,450000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485374,Oostende,8400,,,96.0,,APARTMENT,APARTMENT,465000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485378,Oostende,8400,,,96.0,,APARTMENT,APARTMENT,475000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,28.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485373,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,510000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485377,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,520000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488876,Oostende,8400,,,126.0,,APARTMENT,APARTMENT,545000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,45.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488878,Oostende,8400,,,126.0,,APARTMENT,APARTMENT,550000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,35.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488880,Oostende,8400,,,126.0,,APARTMENT,APARTMENT,565000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,41.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485390,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,575000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,33.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488883,Oostende,8400,,,126.0,,APARTMENT,APARTMENT,575000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,45.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488885,Oostende,8400,,,126.0,,APARTMENT,APARTMENT,585000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,41.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488887,Oostende,8400,,,126.0,,APARTMENT,APARTMENT,590000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,35.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485395,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,605000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488922,Oostende,8400,,,158.0,,APARTMENT,APARTMENT,610000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,31.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485410,Oostende,8400,,,90.0,,APARTMENT,APARTMENT,610000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,29.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485397,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,615000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485412,Oostende,8400,,,90.0,,APARTMENT,APARTMENT,625000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485414,Oostende,8400,,,90.0,,APARTMENT,APARTMENT,630000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,29.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488879,Oostende,8400,,,138.0,,APARTMENT,APARTMENT,630000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,36.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485401,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,645000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,33.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485403,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,655000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488882,Oostende,8400,,,138.0,,APARTMENT,APARTMENT,660000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,50.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485405,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,665000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,42.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488884,Oostende,8400,,,138.0,,APARTMENT,APARTMENT,665000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,40.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485407,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,675000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488893,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,685000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488888,Oostende,8400,,,138.0,,APARTMENT,APARTMENT,690000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,40.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488895,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,705000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,58.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488897,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,710000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9485413,Oostende,8400,,,103.0,,APARTMENT,APARTMENT,720000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,True,38.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488901,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,730000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488904,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,745000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488894,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,755000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,50.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488907,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,765000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488898,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,775000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,50.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488910,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,785000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488912,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,795000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488914,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,800000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,33.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488916,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,820000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488905,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,825000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,52.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488918,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,830000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,46.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488892,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,840000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,116.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9534299,Oostende,8400,,,137.0,,APARTMENT,APARTMENT,850000,NORMAL_SALE,3.0,,,3.0,False,,,False,False,,True,33.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488911,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,890000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,58.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488913,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,895000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,50.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
9488917,Oostende,8400,,,142.0,,APARTMENT,APARTMENT,915000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,50.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,OOSTENDE,WEST-VLAANDEREN
