ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Garden Exists,Garden Surface,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Heating Type,Municipality,Province,Region,Price per sqm
11136989,Hasselt,3500,2023.0,2.0,78.0,APARTMENT,APARTMENT,290745,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3303.9204545454545
11137001,Hasselt,3500,2023.0,2.0,90.0,APARTMENT,APARTMENT,301283,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,12.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,2953.7549019607845
11136996,Hasselt,3500,2023.0,2.0,80.0,APARTMENT,APARTMENT,313849,NORMAL_SALE,1.0,1.0,2.0,4.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3487.211111111111
11136986,Hasselt,3500,2023.0,2.0,90.0,APARTMENT,APARTMENT,320800,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,12.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3145.098039215686
11137014,Hasselt,3500,2023.0,2.0,104.0,APARTMENT,PENTHOUSE,326855,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,19.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,2657.357723577236
11137015,Hasselt,3500,2023.0,2.0,102.0,APARTMENT,APARTMENT,328840,NORMAL_SALE,2.0,1.0,2.0,5.0,1,,2.0,0,1,1.0,1,28.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,2529.5384615384614
11136998,Hasselt,3500,2023.0,2.0,80.0,APARTMENT,APARTMENT,331023,NORMAL_SALE,1.0,1.0,2.0,4.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3678.0333333333333
11136978,Hasselt,3500,2023.0,2.0,100.0,APARTMENT,APARTMENT,337044,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,12.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3009.3214285714284
11136984,Hasselt,3500,2023.0,2.0,96.0,APARTMENT,APARTMENT,338329,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3191.7830188679245
11136975,Hasselt,3500,2023.0,2.0,100.0,APARTMENT,APARTMENT,342803,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,12.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3060.7410714285716
11136981,Hasselt,3500,2023.0,2.0,99.0,APARTMENT,APARTMENT,346808,NORMAL_SALE,1.0,1.0,2.0,4.0,1,,2.0,0,1,1.0,1,12.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3124.3963963963965
11136987,Hasselt,3500,2023.0,2.0,96.0,APARTMENT,APARTMENT,349058,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3293.0
11136991,Hasselt,3500,2023.0,2.0,96.0,APARTMENT,APARTMENT,358337,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3380.5377358490564
11136985,Hasselt,3500,2023.0,2.0,111.0,APARTMENT,APARTMENT,361665,NORMAL_SALE,3.0,1.0,2.0,6.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,2988.96694214876
11136997,Hasselt,3500,2023.0,2.0,99.0,APARTMENT,APARTMENT,370552,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,11.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3368.6545454545453
11136988,Hasselt,3500,2023.0,2.0,111.0,APARTMENT,APARTMENT,373619,NORMAL_SALE,3.0,1.0,2.0,6.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3087.7603305785124
11136976,Hasselt,3500,2023.0,2.0,115.0,APARTMENT,APARTMENT,375615,NORMAL_SALE,2.0,1.0,2.0,5.0,1,,2.0,0,1,1.0,1,9.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3029.1532258064517
11136995,Hasselt,3500,2023.0,2.0,93.0,APARTMENT,APARTMENT,377139,NORMAL_SALE,2.0,2.0,1.0,5.0,1,,2.0,0,1,1.0,1,25.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3196.093220338983
11136999,Hasselt,3500,2023.0,2.0,99.0,APARTMENT,APARTMENT,381139,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,11.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3464.9
11136994,Hasselt,3500,2023.0,2.0,113.0,APARTMENT,APARTMENT,418268,NORMAL_SALE,3.0,1.0,2.0,6.0,1,,2.0,0,1,1.0,1,22.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3098.2814814814815
11136992,Hasselt,3500,2023.0,2.0,116.0,APARTMENT,APARTMENT,428141,NORMAL_SALE,3.0,1.0,2.0,6.0,1,,2.0,0,1,1.0,1,10.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3397.9444444444443
11137039,Hasselt,3500,2023.0,2.0,129.0,APARTMENT,DUPLEX,464218,NORMAL_SALE,2.0,1.0,2.0,5.0,1,,2.0,0,1,1.0,1,19.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3136.608108108108
11136983,Hasselt,3500,2023.0,2.0,141.0,APARTMENT,APARTMENT,496173,NORMAL_SALE,2.0,1.0,2.0,5.0,1,,2.0,0,1,1.0,1,23.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3025.4451219512193
11136982,Hasselt,3500,2023.0,2.0,163.0,APARTMENT,APARTMENT,583823,NORMAL_SALE,3.0,2.0,2.0,7.0,1,,2.0,0,1,1.0,1,42.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,2847.917073170732
11137000,Hasselt,3500,2023.0,2.0,179.0,APARTMENT,APARTMENT,778515,NORMAL_SALE,3.0,2.0,2.0,7.0,1,,2.0,0,1,1.0,1,22.0,0,0.0,0,,,,,0,,HASSELT,LIMBURG,Wallonia,3873.208955223881
11135460,Berchem-Sainte-Agathe,1082,2025.0,3.0,70.0,OFFICE,OFFICES,142000,NORMAL_SALE,,,,,0,,,0,0,0.0,0,0.0,0,0.0,0,,,2.0,36.0,0,,SINT-AGATHA-BERCHEM,BRUSSEL,Brussels,2028.5714285714287
11136002,EINE,9700,2007.0,2.0,70.0,APARTMENT,APARTMENT,174000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,1.0,0,1,1.0,0,0.0,0,0.0,0,3.0,,4.0,265.0,493,GAS,OUDENAARDE,OOST-VLAANDEREN,Flanders,2485.714285714286
11135758,Ganshoren,1083,1967.0,2.0,75.0,APARTMENT,APARTMENT,179000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,7.0,1.0,0,0,0.0,1,18.0,0,0.0,0,1.0,27.0,5.0,191.0,996,FUELOIL,GANSHOREN,BRUSSEL,Brussels,1924.731182795699
11136340,Antwerp,2060,1950.0,2.0,62.0,APARTMENT,APARTMENT,205000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,0,0.0,0,0.0,0,4.0,,3.0,119.0,494,GAS,ANTWERPEN,ANTWERPEN,Flanders,3306.451612903226
11079381,Willebroek,2830,2008.0,,65.0,APARTMENT,APARTMENT,205000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,6.0,3.0,0,1,1.0,1,5.0,0,0.0,0,3.0,27.0,3.0,168.0,624,GAS,WILLEBROEK,ANTWERPEN,Flanders,2928.5714285714284
11158921,Sint-Niklaas,9100,,,,APARTMENT,APARTMENT,195000,NORMAL_SALE,2.0,1.0,1.0,4.0,0,,,0,0,0.0,0,0.0,0,0.0,0,5.0,,4.0,255.0,0,,SINT-NIKLAAS,OOST-VLAANDEREN,Flanders,
11158916,Sint-Denijs,8554,,,203.0,HOUSE,VILLA,380000,NORMAL_SALE,3.0,1.0,,4.0,0,,,0,0,0.0,0,0.0,0,0.0,0,,,6.0,408.0,404,,ZWEVEGEM,WEST-VLAANDEREN,Flanders,1871.92118226601
11158899,Bissegem,8501,1999.0,,75.0,APARTMENT,APARTMENT,185000,NORMAL_SALE,2.0,,,2.0,0,,,0,0,0.0,1,20.0,0,0.0,0,,,4.0,231.0,738,,KORTRIJK,WEST-VLAANDEREN,Flanders,1947.3684210526317
11158884,Deurne (2100),2100,1965.0,,75.0,APARTMENT,APARTMENT,229000,NORMAL_SALE,2.0,1.0,,3.0,1,8.0,2.0,0,0,0.0,1,6.0,1,34.0,0,,,4.0,205.0,652,GAS,ANTWERPEN,ANTWERPEN,Flanders,1991.304347826087
11158883,Turnhout,2300,2024.0,2.0,77.0,APARTMENT,GROUND_FLOOR,232900,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,1,1.0,1,14.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2559.3406593406594
11158882,Turnhout,2300,2024.0,2.0,121.0,APARTMENT,APARTMENT,408900,NORMAL_SALE,3.0,1.0,1.0,5.0,1,,2.0,0,1,1.0,1,46.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2448.502994011976
11158881,Turnhout,2300,2024.0,2.0,114.0,APARTMENT,APARTMENT,407900,NORMAL_SALE,3.0,1.0,1.0,5.0,1,,2.0,0,1,1.0,1,61.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2330.8571428571427
11158880,Turnhout,2300,2024.0,2.0,65.0,APARTMENT,APARTMENT,232900,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,17.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2840.243902439024
11158879,Turnhout,2300,2024.0,2.0,114.0,APARTMENT,APARTMENT,399900,NORMAL_SALE,3.0,1.0,1.0,5.0,1,,2.0,0,1,1.0,1,61.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2285.1428571428573
11158878,Turnhout,2300,2024.0,2.0,92.0,APARTMENT,APARTMENT,309900,NORMAL_SALE,2.0,1.0,,3.0,1,,2.0,0,1,1.0,1,20.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2766.964285714286
11158877,Turnhout,2300,2024.0,2.0,90.0,APARTMENT,APARTMENT,296900,NORMAL_SALE,2.0,1.0,,3.0,1,,2.0,0,1,1.0,1,20.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2699.090909090909
11158876,Turnhout,2300,2024.0,2.0,92.0,APARTMENT,GROUND_FLOOR,291900,NORMAL_SALE,2.0,1.0,,3.0,1,,2.0,0,1,1.0,1,20.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2606.25
11158875,Turnhout,2300,2024.0,2.0,93.0,APARTMENT,APARTMENT,303900,NORMAL_SALE,2.0,1.0,,3.0,1,,2.0,0,1,1.0,1,20.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2689.380530973451
11158874,Turnhout,2300,2024.0,2.0,90.0,APARTMENT,APARTMENT,292900,NORMAL_SALE,2.0,1.0,,3.0,1,,2.0,0,1,1.0,1,20.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2662.7272727272725
11158873,Turnhout,2300,2024.0,2.0,90.0,APARTMENT,APARTMENT,281900,NORMAL_SALE,2.0,1.0,,3.0,1,,2.0,0,1,1.0,1,20.0,0,0.0,0,,,,,0,,TURNHOUT,ANTWERPEN,Flanders,2562.7272727272725
11158870,Ravels,2380,2023.0,3.0,233.0,HOUSE,HOUSE,285000,NORMAL_SALE,3.0,1.0,2.0,6.0,0,12.0,,0,1,1.0,1,28.0,1,,0,,35.0,,,0,,RAVELS,ANTWERPEN,Flanders,
11158865,Esneux,4130,,2.0,103.0,HOUSE,HOUSE,275000,NORMAL_SALE,3.0,1.0,1.0,5.0,1,12.0,1.0,0,0,0.0,1,21.0,0,0.0,0,3.0,,5.0,339.0,480,FUELOIL,ESNEUX,LUIK,Wallonia,2217.7419354838707
11158864,Dilsen-Stokkem,3650,1999.0,,239.0,HOUSE,HOUSE,375000,NORMAL_SALE,3.0,1.0,1.0,5.0,0,,,0,0,0.0,0,0.0,0,0.0,0,,,4.0,217.0,0,,DILSEN-STOKKEM,LIMBURG,Wallonia,1569.0376569037658
11158863,Oostkamp,8020,2023.0,,,HOUSE,HOUSE,450000,NORMAL_SALE,3.0,1.0,,4.0,1,,2.0,0,0,0.0,0,0.0,0,0.0,0,3.0,,2.0,31.0,773,GAS,OOSTKAMP,WEST-VLAANDEREN,Flanders,
11158860,Gent,9000,,,60.0,APARTMENT,APARTMENT,169000,NORMAL_SALE,1.0,1.0,1.0,3.0,0,4.0,,0,0,0.0,0,0.0,0,0.0,0,2.0,20.0,4.0,285.0,0,,GENT,OOST-VLAANDEREN,Flanders,2816.6666666666665
11158858,Aalter,9880,,,284.0,HOUSE,HOUSE,395000,NORMAL_SALE,3.0,,,3.0,0,,,0,0,0.0,0,0.0,0,0.0,0,,,5.0,327.0,0,GAS,AALTER,OOST-VLAANDEREN,Flanders,1390.8450704225352
11158854,Kuurne,8520,,,140.0,HOUSE,HOUSE,290000,NORMAL_SALE,2.0,1.0,2.0,5.0,0,,,0,0,0.0,0,0.0,0,0.0,0,,,3.0,137.0,530,GAS,KUURNE,WEST-VLAANDEREN,Flanders,2071.4285714285716
11158852,Oostende,8400,2014.0,,130.0,HOUSE,HOUSE,354000,NORMAL_SALE,3.0,1.0,,4.0,0,10.0,,0,0,0.0,0,0.0,0,0.0,0,,36.0,,,0,,OOSTENDE,WEST-VLAANDEREN,Flanders,2723.076923076923
11158851,Meulebeke,8760,,,,HOUSE,HOUSE,435727,NORMAL_SALE,3.0,1.0,1.0,5.0,0,,,0,0,0.0,0,0.0,0,0.0,0,3.0,,2.0,40.0,0,,MEULEBEKE,WEST-VLAANDEREN,Flanders,
11158850,Moorslede,8890,,,,HOUSE,HOUSE,324846,NORMAL_SALE,3.0,,,3.0,0,,,0,0,0.0,0,0.0,0,0.0,0,3.0,,2.0,30.0,0,,MOORSLEDE,WEST-VLAANDEREN,Flanders,
11158849,Merelbeke,9820,,3.0,150.0,HOUSE,HOUSE,409000,NORMAL_SALE,3.0,1.0,2.0,6.0,0,,,0,0,0.0,0,0.0,0,0.0,0,,,5.0,317.0,0,,MERELBEKE,OOST-VLAANDEREN,Flanders,2726.6666666666665
11158846,Lochristi,9080,1971.0,,115.0,HOUSE,HOUSE,289000,NORMAL_SALE,3.0,1.0,,4.0,1,7.0,1.0,0,0,0.0,0,0.0,1,344.0,0,,24.0,7.0,658.0,713,FUELOIL,LOCHRISTI,OOST-VLAANDEREN,Flanders,629.6296296296297
11130631,Woluwe-Saint-Pierre,1150,2024.0,,115.0,APARTMENT,APARTMENT,681000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,,3.0,0,0,0.0,1,15.0,0,0.0,0,5.0,49.0,,,0,,SINT-PIETERS-WOLUWE,BRUSSEL,Brussels,5238.461538461538
11130630,Woluwe-Saint-Pierre,1150,2024.0,,135.0,APARTMENT,APARTMENT,739000,NORMAL_SALE,3.0,2.0,3.0,8.0,1,,3.0,0,0,0.0,1,10.0,0,0.0,0,5.0,41.0,,,0,,SINT-PIETERS-WOLUWE,BRUSSEL,Brussels,5096.551724137931
11132593,HERENT,3020,2010.0,2.0,258.0,APARTMENT,LOFT,775000,NORMAL_SALE,2.0,1.0,2.0,5.0,1,,3.0,1,0,0.0,1,,0,0.0,0,3.0,,2.0,82.0,2267,GAS,HERENT,VLAAMS-BRABANT,Flanders,
11130865,Gent,9000,,4.0,108.0,APARTMENT,DUPLEX,1016000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,18.0,3.0,0,0,0.0,1,11.0,0,0.0,0,5.0,35.0,,,0,,GENT,OOST-VLAANDEREN,Flanders,8537.81512605042
11130868,Gent,9000,,4.0,178.0,APARTMENT,APARTMENT,1285000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,13.0,3.0,0,0,0.0,1,27.0,0,0.0,0,5.0,57.0,,,0,,GENT,OOST-VLAANDEREN,Flanders,6268.292682926829
11130864,Gent,9000,,4.0,187.0,APARTMENT,APARTMENT,1372000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,16.0,3.0,0,0,0.0,1,38.0,0,0.0,0,5.0,54.0,,,0,,GENT,OOST-VLAANDEREN,Flanders,6097.777777777777
11130852,Sint-Martens-Latem,9830,,4.0,108.0,APARTMENT,DUPLEX,1016000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,18.0,3.0,0,0,0.0,1,11.0,0,0.0,0,5.0,35.0,,,0,,SINT-MARTENS-LATEM,OOST-VLAANDEREN,Flanders,8537.81512605042
11130855,Sint-Martens-Latem,9830,,4.0,178.0,APARTMENT,APARTMENT,1285000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,13.0,3.0,0,0,0.0,1,27.0,0,0.0,0,5.0,57.0,,,0,,SINT-MARTENS-LATEM,OOST-VLAANDEREN,Flanders,6268.292682926829
11130850,Sint-Martens-Latem,9830,,4.0,187.0,APARTMENT,APARTMENT,1372000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,16.0,3.0,0,0,0.0,1,38.0,0,0.0,0,5.0,54.0,,,0,,SINT-MARTENS-LATEM,OOST-VLAANDEREN,Flanders,6097.777777777777
11132326,Knokke-Heist,8300,2024.0,2.0,118.0,APARTMENT,APARTMENT,1235000,NORMAL_SALE,3.0,2.0,2.0,7.0,1,,3.0,0,0,0.0,1,18.0,0,0.0,0,5.0,,,,0,,KNOKKE-HEIST,WEST-VLAANDEREN,Flanders,9080.882352941177
10820901,Ciney,5590,2023.0,3.0,191.0,HOUSE,VILLA,370000,NORMAL_SALE,4.0,1.0,2.0,7.0,1,15.0,0.0,0,0,0.0,1,,0,0.0,0,5.0,15.0,2.0,74.0,0,GAS,CINEY,NAMEN,Wallonia,
11080049,Anderlecht,1070,1918.0,2.0,147.0,HOUSE,HOUSE,380000,NORMAL_SALE,5.0,2.0,2.0,9.0,1,17.0,2.0,0,0,0.0,1,10.0,0,0.0,0,2.0,14.0,7.0,345.0,706,GAS,ANDERLECHT,BRUSSEL,Brussels,2420.3821656050955
11137923,Gent Wondelgem,9032,1986.0,2.0,143.0,HOUSE,HOUSE,418000,NORMAL_SALE,3.0,1.0,2.0,6.0,1,12.0,3.0,0,0,0.0,1,25.0,1,100.0,0,5.0,29.0,5.0,325.0,946,ELECTRIC,GENT,OOST-VLAANDEREN,Flanders,1559.7014925373135
11139236,Dendermonde,9200,1919.0,2.0,301.0,HOUSE,MANSION,449000,NORMAL_SALE,5.0,1.0,2.0,8.0,0,20.0,,0,1,1.0,0,0.0,1,,0,2.0,,6.0,445.0,669,GAS,DENDERMONDE,OOST-VLAANDEREN,Flanders,
11137925,Gavere,9890,1973.0,2.0,430.0,HOUSE,HOUSE,510000,NORMAL_SALE,3.0,1.0,3.0,7.0,1,17.0,3.0,0,0,0.0,1,50.0,1,179.0,0,2.0,72.0,4.0,214.0,1422,GAS,GAVERE,OOST-VLAANDEREN,Flanders,773.8998482549317
11139697,Uccle,1180,1974.0,2.0,330.0,HOUSE,HOUSE,850000,NORMAL_SALE,5.0,2.0,2.0,9.0,1,,3.0,0,0,0.0,1,20.0,1,165.0,0,5.0,38.0,5.0,153.0,3373,GAS,UKKEL,BRUSSEL,Brussels,1650.485436893204
11145309,Ruisbroek,2870,1992.0,3.0,184.0,HOUSE,HOUSE,394000,NORMAL_SALE,2.0,1.0,2.0,5.0,1,11.0,3.0,0,1,1.0,1,25.0,1,,0,3.0,36.0,6.0,471.0,706,,PUURS-SINT-AMANDS,ANTWERPEN,Flanders,
11153358,Oupeye,4680,1968.0,3.0,88.0,APARTMENT,APARTMENT,153000,NORMAL_SALE,3.0,1.0,1.0,5.0,1,7.0,0.0,0,0,0.0,1,,0,0.0,0,2.0,29.0,5.0,275.0,1065,FUELOIL,OUPEYE,LUIK,Wallonia,
11154468,Oostende,8400,2011.0,2.0,56.0,APARTMENT,APARTMENT,159000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,1,1.0,1,,0,0.0,0,3.0,,2.0,100.0,790,GAS,OOSTENDE,WEST-VLAANDEREN,Flanders,
11153260,Lede,9340,1999.0,2.0,100.0,APARTMENT,GROUND_FLOOR,195000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,15.0,1.0,0,0,0.0,1,,0,0.0,0,5.0,40.0,6.0,482.0,1147,ELECTRIC,LEDE,OOST-VLAANDEREN,Flanders,
11154655,Antwerp,2000,,2.0,55.0,APARTMENT,APARTMENT,268000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,2.0,0,0,0.0,1,4.0,0,0.0,0,3.0,,3.0,194.0,363,GAS,ANTWERPEN,ANTWERPEN,Flanders,4542.372881355932
11140886,Gavere,9890,2021.0,4.0,76.0,APARTMENT,GROUND_FLOOR,268700,NORMAL_SALE,1.0,1.0,1.0,3.0,1,7.0,3.0,0,0,0.0,1,11.0,0,0.0,0,5.0,19.0,2.0,1.0,1,GAS,GAVERE,OOST-VLAANDEREN,Flanders,3088.5057471264367
11153146,Anderlecht,1070,2001.0,2.0,100.0,APARTMENT,APARTMENT,269000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,8.0,2.0,0,0,0.0,0,0.0,0,0.0,0,5.0,30.0,6.0,228.0,1514,GAS,ANDERLECHT,BRUSSEL,Brussels,2690.0
11140878,Gavere,9890,2021.0,4.0,86.0,APARTMENT,GROUND_FLOOR,276075,NORMAL_SALE,1.0,1.0,1.0,3.0,1,8.0,3.0,0,0,0.0,1,11.0,0,0.0,0,5.0,29.0,2.0,1.0,1,GAS,GAVERE,OOST-VLAANDEREN,Flanders,2846.134020618557
11140885,Gavere,9890,2021.0,4.0,85.0,APARTMENT,GROUND_FLOOR,285325,NORMAL_SALE,1.0,1.0,1.0,3.0,1,8.0,3.0,0,0,0.0,1,11.0,0,0.0,0,5.0,27.0,2.0,1.0,1,GAS,GAVERE,OOST-VLAANDEREN,Flanders,2972.1354166666665
11103658,Gent,9000,2014.0,3.0,60.0,APARTMENT,APARTMENT,295000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,3.0,0,0,0.0,1,,0,0.0,0,5.0,,3.0,133.0,797,GAS,GENT,OOST-VLAANDEREN,Flanders,
11154118,Berchem-Sainte-Agathe,1082,2019.0,2.0,90.0,APARTMENT,APARTMENT,325000,NORMAL_SALE,2.0,2.0,2.0,6.0,1,,3.0,0,0,0.0,1,7.0,0,0.0,0,5.0,30.0,3.0,79.0,0,,SINT-AGATHA-BERCHEM,BRUSSEL,Brussels,3350.5154639175257
11140884,Gavere,9890,2021.0,4.0,111.0,APARTMENT,GROUND_FLOOR,347510,NORMAL_SALE,2.0,1.0,1.0,4.0,1,8.0,3.0,0,0,0.0,1,10.0,0,0.0,0,5.0,30.0,2.0,1.0,1,GAS,GAVERE,OOST-VLAANDEREN,Flanders,2871.9834710743803
11155610,AALST,9300,,,102.0,APARTMENT,APARTMENT,360000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,0,0.0,1,,0,0.0,0,3.0,,2.0,85.0,1113,GAS,AALST,OOST-VLAANDEREN,Flanders,
11153483,Uccle,1180,1960.0,,103.0,APARTMENT,APARTMENT,366500,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,3.0,0,0,0.0,0,0.0,0,0.0,0,4.0,,5.0,195.0,0,GAS,UKKEL,BRUSSEL,Brussels,3558.252427184466
11155562,Blankenberge,8370,2007.0,,109.0,APARTMENT,APARTMENT,369000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,0,0,0.0,0,0.0,0,0.0,0,3.0,,3.0,129.0,1179,GAS,BLANKENBERGE,WEST-VLAANDEREN,Flanders,3385.321100917431
11153612,Brugge Sint-Michiels,8200,2019.0,3.0,105.0,APARTMENT,APARTMENT,395000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,3.0,0,0,0.0,1,32.0,0,0.0,0,5.0,38.0,2.0,95.09,0,,BRUGGE,WEST-VLAANDEREN,Flanders,2883.211678832117
11153970,BLANKENBERGE,8370,1969.0,2.0,,APARTMENT,APARTMENT,419000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,,2.0,1,0,0.0,1,,0,0.0,0,5.0,,3.0,131.0,825,GAS,BLANKENBERGE,WEST-VLAANDEREN,Flanders,
11153550,Etterbeek,1040,2007.0,3.0,94.0,APARTMENT,APARTMENT,420000,NORMAL_SALE,2.0,1.0,1.0,4.0,1,8.0,3.0,0,0,0.0,1,18.0,0,0.0,0,5.0,35.0,6.0,229.0,1499,GAS,ETTERBEEK,BRUSSEL,Brussels,3750.0
11156333,Brasschaat,2930,2002.0,2.0,313.0,APARTMENT,PENTHOUSE,895000,NORMAL_SALE,3.0,2.0,,5.0,1,,2.0,0,1,1.0,1,,0,0.0,0,3.0,,3.0,195.0,2380,,BRASSCHAAT,ANTWERPEN,Flanders,
11158559,Harelbeke,8530,,2.0,48.0,APARTMENT,APARTMENT,115000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,1.0,0,1,1.0,0,0.0,0,0.0,0,3.0,,6.0,488.0,0,ELECTRIC,HARELBEKE,WEST-VLAANDEREN,Flanders,2395.8333333333335
11158558,Harelbeke,8530,,2.0,33.0,APARTMENT,FLAT_STUDIO,89000,NORMAL_SALE,0.0,1.0,,1.0,1,,1.0,0,1,1.0,0,0.0,0,0.0,0,3.0,,7.0,597.0,0,ELECTRIC,HARELBEKE,WEST-VLAANDEREN,Flanders,2696.969696969697
11158557,Harelbeke,8530,,2.0,46.0,APARTMENT,DUPLEX,119000,NORMAL_SALE,1.0,1.0,1.0,3.0,1,,1.0,0,1,1.0,0,0.0,0,0.0,0,3.0,,7.0,609.0,0,ELECTRIC,HARELBEKE,WEST-VLAANDEREN,Flanders,2586.9565217391305
11158555,Menen,8930,,,165.0,HOUSE,HOUSE,169000,NORMAL_SALE,3.0,1.0,,4.0,0,12.0,,0,0,0.0,1,6.0,1,45.0,0,,24.0,5.0,364.0,0,GAS,MENEN,WEST-VLAANDEREN,Flanders,782.4074074074074
11158553,Oostrozebeke,8780,2013.0,,72.0,APARTMENT,APARTMENT,195000,NORMAL_SALE,1.0,1.0,1.0,3.0,0,,,0,0,0.0,0,0.0,1,24.0,0,,,,,0,,OOSTROZEBEKE,WEST-VLAANDEREN,Flanders,2031.25
11158551,Diepenbeek,3590,1985.0,4.0,230.0,HOUSE,HOUSE,449000,NORMAL_SALE,4.0,2.0,,6.0,1,,2.0,0,1,1.0,0,0.0,0,0.0,0,3.0,,3.0,179.0,1145,GAS,DIEPENBEEK,LIMBURG,Wallonia,1952.1739130434783
