,ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count,Municipality,Province
4976,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4977,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4978,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4979,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4980,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4981,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4982,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4983,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4984,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4985,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4986,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4987,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4988,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4989,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4990,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4991,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4992,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4993,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4994,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4995,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4996,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4997,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4998,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
4999,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5000,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5001,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5002,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5003,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5004,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5005,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5006,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5007,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5008,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5009,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5010,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5011,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5012,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5013,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5014,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5015,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5016,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5017,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5018,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5019,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5020,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5021,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5022,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5023,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5024,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5025,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5026,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5027,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5028,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5029,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5030,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5031,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5032,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5033,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5034,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5035,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5036,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5037,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5038,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5039,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5040,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5041,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5042,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5043,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5044,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5045,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5046,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5047,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5048,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5049,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5050,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5051,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5052,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5053,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5054,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5055,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5056,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
5057,11155100,Uccle,1180,1974,2.0,55.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,SEMI_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,28.0,E,234.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,UKKEL,BRUSSEL
